0.157000	0.534033
2.055644	0.583829
3.954288	0.611612
5.852932	0.605225
7.751577	0.552513
9.650221	0.443199
11.548865	0.301697
13.447509	0.182520
15.346153	0.117277
17.244797	0.099808
19.143442	0.117685
21.042086	0.149891
22.940730	0.176561
24.839374	0.193089
26.738018	0.200027
28.636662	0.195838
30.535306	0.178147
32.433951	0.158750
34.332595	0.165265
36.231239	0.204850
38.129883	0.242306
40.028527	0.247750
41.927171	0.229043
43.825816	0.202636
45.724460	0.184741
47.623104	0.189864
49.521748	0.209639
51.420392	0.219059
53.319036	0.207282
55.217680	0.182084
57.116325	0.155955
59.014969	0.149142
60.913613	0.172334
62.812257	0.193890
64.710901	0.179233
66.609545	0.150063
68.508189	0.150053
70.406834	0.175270
72.305478	0.186130
74.204122	0.175437
76.102766	0.178552
78.001410	0.209993
79.900054	0.233083
81.798699	0.219261
83.697343	0.196208
85.595987	0.198038
87.494631	0.211924
89.393275	0.208233
91.291919	0.192650
93.190563	0.194749
95.089208	0.220360
96.987852	0.247691
98.886496	0.258022
100.785140	0.241203
102.683784	0.199709
104.582428	0.172869
106.481073	0.195722
108.379717	0.240403
110.278361	0.261646
112.177005	0.252285
114.075649	0.226740
115.974293	0.202342
117.872937	0.198472
119.771582	0.216610
121.670226	0.232474
123.568870	0.231902
125.467514	0.228716
127.366158	0.234395
129.264802	0.236367
131.163447	0.221043
133.062091	0.205366
134.960735	0.215442
136.859379	0.244182
138.758023	0.264336
140.656667	0.267482
142.555311	0.263913
144.453956	0.258173
146.352600	0.244902
148.251244	0.226311
150.149888	0.224614
152.048532	0.251258
153.947176	0.265301
155.845821	0.226872
157.744465	0.180821
159.643109	0.195677
161.541753	0.247024
163.440397	0.258550
165.339041	0.222663
167.237685	0.193730
169.136330	0.195002
171.034974	0.204578
172.933618	0.209888
174.832262	0.224068
176.730906	0.254089
178.629550	0.277490
180.528194	0.272660
182.426839	0.250824
184.325483	0.231644
186.224127	0.221511
188.122771	0.220799
190.021415	0.232964
191.920059	0.262907
193.818704	0.297720
195.717348	0.306733
197.615992	0.284706
199.514636	0.265399
201.413280	0.276942
203.311924	0.328251
205.210568	0.410085
207.109213	0.462354
209.007857	0.437729
210.906501	0.402319
212.805145	0.441554
214.703789	0.525290
216.602433	0.576691
218.501078	0.585121
220.399722	0.582746
222.298366	0.592292
224.197010	0.626452
226.095654	0.673393
227.994298	0.690270
229.892942	0.669481
231.791587	0.671625
233.690231	0.724085
235.588875	0.748653
237.487519	0.686892
239.386163	0.618656
241.284807	0.632749
243.183452	0.689497
245.082096	0.715655
246.980740	0.717814
248.879384	0.736650
250.778028	0.762167
252.676672	0.753079
254.575316	0.716091
256.473961	0.700771
258.372605	0.719476
260.271249	0.737270
262.169893	0.738215
264.068537	0.742674
265.967181	0.757874
267.865826	0.753539
269.764470	0.714795
271.663114	0.690875
273.561758	0.725114
275.460402	0.781633
277.359046	0.810366
279.257690	0.804186
281.156335	0.773043
283.054979	0.736747
284.953623	0.718523
286.852267	0.723716
288.750911	0.744871
290.649555	0.757525
292.548199	0.724706
294.446844	0.667682
296.345488	0.672479
298.244132	0.754100
300.142776	0.818975
302.041420	0.813685
303.940064	0.777517
305.838709	0.746682
307.737353	0.724061
309.635997	0.710446
311.534641	0.716344
313.433285	0.745755
315.331929	0.766352
317.230573	0.745936
319.129218	0.707805
321.027862	0.691771
322.926506	0.716100
324.825150	0.783797
326.723794	0.842882
328.622438	0.817447
330.521083	0.733096
332.419727	0.685018
334.318371	0.700565
336.217015	0.744800
338.115659	0.777450
340.014303	0.755951
341.912947	0.689447
343.811592	0.657309
345.710236	0.687765
347.608880	0.714443
349.507524	0.699635
