-0.839000	121.583330
3.438000	143.583330
7.711000	61.250000
11.981000	41.916670
16.247000	32.250000
20.509000	37.250000
24.768000	34.250000
29.024000	43.916670
33.276000	29.583330
37.524000	41.916670
41.769000	30.583330
46.010000	26.583330
50.247000	43.916670
54.481000	52.250000
58.712000	53.916670
62.939000	34.916670
67.162000	52.250000
71.382000	43.250000
75.599000	37.250000
79.812000	41.250000
84.021000	60.583330
88.227000	39.250000
92.429000	49.250000
96.628000	32.583330
100.823000	50.583330
105.015000	44.250000
109.204000	49.583330
113.388000	55.583330
117.570000	40.583330
121.748000	58.250000
125.922000	43.250000
130.093000	61.250000
134.261000	58.250000
138.425000	47.250000
142.585000	77.916670
146.742000	56.916670
150.896000	71.250000
155.046000	67.250000
159.193000	93.916670
163.336000	127.916670
167.476000	215.916670
171.613000	382.916670
175.746000	595.250000
179.875000	873.250000
184.002000	1114.250000
188.124000	1324.916670
192.244000	1376.250000
196.360000	1380.250000
200.472000	1353.916670
204.581000	1340.250000
208.687000	1290.250000
212.790000	1288.583330
216.889000	1283.583330
220.984000	1310.583330
225.077000	1290.916670
229.165000	1297.916670
233.251000	1306.250000
237.333000	1296.583330
241.412000	1285.583330
245.487000	1269.916670
249.559000	1247.583330
253.628000	1252.250000
257.694000	1249.250000
261.756000	1235.916670
265.814000	1210.250000
269.870000	1173.916670
273.922000	1150.250000
277.970000	1136.583330
282.016000	1135.583330
286.058000	1118.916670
290.097000	1148.916670
294.132000	1169.916670
298.164000	1166.250000
302.193000	1111.916670
306.219000	1037.250000
310.241000	982.916670
314.260000	914.250000
318.276000	860.250000
322.288000	829.916670
326.297000	798.583330
330.303000	766.916670
334.305000	758.250000
338.305000	737.583330
342.301000	740.916670
346.294000	743.250000
350.283000	728.916670
354.269000	715.916670
358.252000	712.250000
362.232000	723.916670
366.209000	723.583330
370.182000	707.583330
374.152000	702.916670
378.119000	703.916670
382.083000	694.250000
386.043000	717.583330
390.000000	691.250000
393.954000	712.250000
397.905000	698.916670
401.852000	713.916670
405.797000	684.250000
409.738000	682.250000
413.676000	696.250000
417.610000	699.250000
421.542000	690.250000
425.470000	682.583330
429.396000	671.583330
433.318000	659.916670
437.236000	667.250000
441.152000	699.250000
445.065000	647.583330
448.974000	662.250000
452.880000	651.916670
456.783000	653.583330
460.683000	641.583330
464.580000	658.916670
468.473000	654.916670
472.364000	660.583330
476.251000	650.916670
480.135000	660.250000
484.016000	675.250000
487.894000	671.250000
491.769000	663.250000
495.641000	681.583330
499.509000	683.916670
503.375000	690.250000
507.237000	671.250000
511.096000	696.916670
514.952000	700.250000
518.805000	698.916670
522.655000	703.583330
526.502000	687.583330
530.346000	687.250000
534.187000	682.916670
538.024000	671.916670
541.859000	671.250000
545.690000	691.583330
549.519000	677.583330
553.344000	676.250000
557.166000	661.583330
560.985000	653.583330
564.802000	643.916670
568.615000	638.916670
572.425000	628.583330
576.232000	635.916670
580.036000	635.583330
583.836000	646.250000
587.634000	642.583330
591.429000	636.250000
595.221000	656.250000
599.010000	650.916670
602.796000	655.250000
606.578000	661.916670
610.358000	658.583330
614.135000	654.583330
617.909000	651.916670
621.679000	642.250000
625.447000	631.916670
629.212000	645.583330
632.973000	644.250000
636.732000	639.916670
640.488000	651.583330
644.241000	620.583330
647.991000	615.916670
651.737000	662.583330
655.481000	618.916670
659.222000	624.916670
662.960000	620.916670
666.695000	645.916670
670.427000	634.916670
674.156000	654.250000
677.882000	646.583330
681.605000	652.916670
685.325000	629.916670
689.043000	654.583330
692.757000	621.250000
696.468000	637.250000
700.177000	633.250000
703.882000	614.250000
707.585000	616.916670
711.284000	622.916670
714.981000	607.583330
718.675000	612.916670
722.366000	631.250000
726.054000	622.250000
729.739000	626.250000
733.421000	626.583330
737.100000	610.583330
740.777000	631.583330
744.450000	618.250000
748.121000	619.250000
751.789000	653.916670
755.453000	630.916670
759.115000	633.250000
762.774000	631.250000
766.431000	626.916670
770.084000	643.250000
773.734000	641.250000
777.382000	660.583330
781.027000	663.250000
